"com","calls_ratio_var","sms_ratio_var","vol_ratio_var","calls_entropy","sms_entropy","sms2calls_ratio","calls_isolation","sms_isolation","og_calls_work_ratio","og_sms_work_ratio","og_vol_work_ratio","ic_calls_work_ratio","ic_sms_work_ratio","ic_vol_work_ratio","og_calls_peak_ratio","og_sms_peak_ratio","og_vol_peak_ratio","ic_calls_peak_ratio","ic_sms_peak_ratio","ic_vol_peak_ratio","og_calls_week_ratio","og_sms_week_ratio","og_vol_week_ratio","ic_calls_week_ratio","ic_sms_week_ratio","ic_vol_week_ratio","dist2d","calls_dist_mean","sms_dist_mean","calls2d_ratio","sms2d_ratio","calls_ratio","sms_ratio","vol_ratio"
205,1.95002788323311,0.330638399456138,0.22220523472477,6.48766454441476,6.96282956847226,0.887465911485756,1593,1325,0.0363553511179712,0.0121966978741957,0.00198944339141022,0.0408117022080113,0.0433452424470876,0.00215670053038033,0.870757162062896,0.447712621520221,0.753996016536395,0.856585719792304,0.473185550575992,0.737779625267501,0.293379321561124,0.284115864813584,0.269652051587527,0.286225628658346,0.285478693961413,0.298068285881584,297.586335685521,100.331036203108,172.151132781901,0.0559493022673672,0.204030529828605,1.90805952867395,1.34858247727031,0.998275286693597
206,0.0271146663977005,0.0128083474793956,0.00796752644506596,7.55806847077466,6.00418232435631,0.44024217335673,1607,1546,0.0371617572889674,0.0391386042136329,0.00493499539402611,0.0442881484076691,0.04170412560214,0.00459319148526349,0.878790520429893,1.54637526652452,1.14010367329755,0.707569418931251,0.593726916302063,1.05321979776477,0.281008468396065,0.267765133854457,0.280714409124872,0.269539303682619,0.278336140541161,0.284144416290915,252.166678894602,103.694755345558,209.738474907531,0.0742162188551975,0.342937720296717,1.61924496645887,0.788573545149614,1.30522886738616
207,0.034919500353213,0.115498679427616,0.476046186826339,6.29657706416945,7.63981441705332,0.619553707502755,1600,1493,0.0296704167764661,0.00779834691796553,0.00235906732067368,0.0370443146783087,0.0399830133462854,0.00413631643175221,0.146531064343973,2.48316366483947,0.974723122127627,1.01895553231115,0.589303968633946,0.703489117337914,0.27959562834106,0.292901049102242,0.285899010020806,0.311180729219147,0.262680529576925,0.295796225988865,289.237622436761,88.4688543605848,251.280639596727,0.0803327373674824,0.53101311813165,1.33225720259787,1.2031766676348,1.05732964738853
208,0.00200941865662931,0.0347392529376275,0.00608118427478588,6.31357088421433,6.08763916118975,0.290192422163033,1598,1515,0.00249555112280449,0.0405170135020257,0.0045885953278161,0.026929905434351,0.00572096471778836,0.00383671137775026,2.86535391165514,0.670540207352317,1.04988815747428,1.11399836240325,4.91193421962653,0.917997531149944,0.281869944941516,0.273441694876464,0.263480335250189,0.281294453333481,0.283631291446714,0.276342717005586,200.848491511554,57.3256505046916,173.607556771358,0.0809361913635824,0.380993296481216,1.37823229809185,0.510772705585376,0.62012530187768
209,0.0543579991602447,0.149735159437039,0.53527512959371,6.51980162073479,6.35093893568803,0.519462667458673,1594,1442,0.0294900196522155,0.0235631307099936,0.00233932918709119,0.0426760046962186,0.0393535585871769,0.00459843398492656,0.209217654817576,1.04143689932251,1.19585046728972,0.788776499567621,0.411415500965174,0.841520105839372,0.26836336550694,0.315675540315462,0.366136284992173,0.260671229639502,0.25771194896439,0.263715080842578,194.120252416676,66.1670811539423,132.212123474838,0.0508047115694426,0.208131648410135,1.81210450928498,0.818635088222202,1.23243483593207
210,0.0232974858518886,0.0216429602386584,0.00574154114129756,5.22079086354232,6.36892761348332,0.746073632536787,1598,1535.5,0.0282772988711786,0.035416133240614,0.00426966340359119,0.0197834904344693,0.0183584652416392,0.00414339603383973,1.41183148517149,0.946221854340214,1.4404092100572,0.981632237703318,1.34499722845425,1.08638496966757,0.286825017640758,0.279712703424825,0.27847544416826,0.293281101173328,0.294440477758246,0.275802746509807,289.230508190642,69.6344357323098,133.879362033927,0.0484060456104619,0.211327230949906,1.04721612970292,0.801778471576336,0.94572588952109
211,0.270202706598366,0.202463086071506,0.0739415309226637,5.36206763662192,5.32513338247212,0.936159158966306,1563,1293.5,0.0375839760643171,0.0359756837974113,0.00249125347139628,0.0326522123625162,0.0286616612519961,0.00133904471485621,0.811940692191066,0.881733853025886,1.4360511660503,0.703605920294121,1.21524690638179,1.06243994582161,0.294482652048431,0.286212982795983,0.281009639390828,0.288525849140672,0.283236946745883,0.280863805582952,393.147529026869,82.9489092041428,238.993715724754,0.0220266803048335,0.158798445605441,1.05527251743666,1.02977518875368,0.997014709707075
212,0.0285601331133556,0.0984338734072921,0.00744722278179764,5.90187327210223,6.42878293374949,0.515569491468886,1598,1549,0.0340127341396071,0.0240420222226747,0.00396584966725638,0.0246333716138807,0.0297904079893503,0.0039347150014028,1.60269025543225,0.827484252474611,1.07488948316324,0.983534713281173,0.555631502999924,1.1530961595713,0.279448778533501,0.277477533728921,0.27664387490531,0.282044513745132,0.287781961489616,0.27850182820435,217.755454984519,65.2640732022084,143.607884159322,0.0470030593387954,0.358890855081216,1.02221186179036,0.907213949403781,1.08151335272671
213,0.0489478930983982,0.020534066736379,0.0932816445068221,5.52205913254663,6.23922706284916,0.514948684544414,1588,1432,0.0314855803144855,0.0317841265324994,0.00373567466472915,0.0345432933613305,0.00338301310637,0.00384639709532862,1.17399143277284,0.828519789015529,1.10193319270513,0.935536261801402,6.39460726846424,0.518383192509705,0.279932709398786,0.277240793279948,0.290066763080859,0.281358046841195,0.283883080854886,0.283747319473203,382.452897096434,88.9687777268166,230.401663490428,0.0473366396432409,0.164455131413378,1.28783568618437,0.811388579835468,0.918889310470204
214,0.204836285451691,0.0291395850880156,0.35047855531822,5.11499251601818,6.15740606984637,0.579618859515065,1587,1471,0.0320829059494381,0.0314643660494962,0.00106452160370757,0.0388020783827938,0.040159994988341,0.00310726959687694,1.0573188352558,1.17086669806877,1.10821816020211,0.89119716098235,0.652165490521655,0.775580209130324,0.288444209047808,0.290866318539048,0.284385985637816,0.28914107031253,0.282341793964379,0.290970469928269,390.527629218201,77.1770977626246,284.739934747194,0.038836592125543,0.155569521835312,1.5236601181045,0.753879972549273,1.10138572568005
215,0.0683812201855355,0.177352105389946,0.0977774620732128,5.21664915875919,5.60069091485085,0.388869582572771,1588.5,1411,0.0175605707865262,0.0254775818237394,0.0040595073292621,0.0209564851391011,0.0203114485957487,0.0042735525262363,1.08337823687311,0.921260400479054,0.618990485245962,1.09716551088722,2.54846601881368,0.558188958665158,0.291687097103143,0.298436921551425,0.285693337567996,0.287520239279246,0.292891723283218,0.279600728545316,301.907135392259,65.6644768440588,198.176060115033,0.0333873954848329,0.381632052191691,1.11169708236207,0.777014718330863,0.988681013264926
216,0.0546278739738212,0.0124706732537547,0.00658372566641724,5.96685215905152,6.59000868358201,0.528084300104301,1605,1580,0.0249826871600441,0.0519073912705261,0.000928340962421731,0.0116835027110609,0.043043788579789,0.000495447879383993,1.3848755738101,0.624289187614283,4.76503567787971,2.06158794162826,0.687412323297723,2.12458253593005,0.312323444364777,0.28615971801454,0.280053886063771,0.322169097409431,0.275746433112804,0.279938281118194,184.59854775769,58.2297506336278,118.525689480243,0.084321820868808,0.448749095958634,0.59983056575665,0.554372725567881,0.834549567185048
217,0.105524754246492,0.164519077689037,0.495785353933391,5.38410715159974,5.39205974945027,0.99632802064496,1580,1380,0.0370667481507465,0.0131781705009377,0.00225144690785112,0.0313930024895483,0.0259104450828937,0.00320629754073762,1.26073428749222,0.998428988227613,1.63124928388649,0.67890100357458,0.523942305763406,0.999767638938247,0.272589384390627,0.281195076683957,0.284133475984882,0.264373516866707,0.272753237998277,0.288881657929911,361.0152338043,91.4980360507295,214.564811372715,0.051631236991269,0.178908748248843,1.15581639863673,0.949348002625078,1.23064430703749
218,0.10921216692793,0.0123953545047024,0.0137911351952623,6.75713020495993,6.37558952404202,1.3385556920937,1606,1592.5,0.045547407747393,0.0163492998877938,0.00125131021586883,0.0349950556052765,0.0132095051283885,0.00133105349290956,1.13271581583813,1.05123823169752,1.48982798618546,1.61893837260883,1.02159923391437,1.52016572369657,0.2835834301581,0.287261777485446,0.285513821420721,0.288356361578053,0.286993624298405,0.286013227275417,177.642198037982,58.0189012437406,57.3747893961294,0.0931912349309616,0.167278168372023,1.05134725850685,0.921602856868481,1.0319948986941
219,0.119073904137738,0.437781488573727,0.0919092547934599,5.26854766642026,5.47906216709142,0.602287991896237,1598,1543,0.0288543488363867,0.016520487860205,0.00300293686159081,0.0346868334151111,0.0433720212414345,0.0028707706028259,1.07780684284058,1.64768466916608,0.939066574423926,1.27439200230703,0.439393939393939,0.965236629962109,0.28166971333352,0.2858992316679,0.281824822165052,0.28397411092527,0.280029568081572,0.280160683568591,343.87123977678,75.4470898419592,157.251591553265,0.0406157991569506,0.181014146911973,1.25624778517265,1.01552871529394,1.00197971803716
220,0.0690018951315171,0.1103859576872,0.109852995621622,5.65421270318127,6.62525459920948,0.774002473149605,1568,1345.5,0.0392628177405321,0.0335780422411985,0.00174619943357563,0.0271446821390282,0.0172558339747155,0.00211975779958251,1.26622953854144,0.983106344989851,1.4570630263744,1.11619554551647,1.79416790790398,1.51651739003816,0.284753335168395,0.290004991777164,0.279255585177599,0.286600530960685,0.284768988424323,0.276957443997386,252.262299439575,56.6551248812596,164.239984435934,0.028717124484331,0.28913339245598,1.00331681872388,0.771404214782031,1.02541277973039
221,0.0172301553660337,0.0700787439738149,0.0850473215526302,5.19898354370405,5.4958338874822,0.696075826898308,1573,1334,0.0404294720893702,0.0330686210358559,0.00446729719659203,0.0412047929732559,0.0513153103122422,0.00317852480070477,0.863939393939394,1.35552009406627,1.33439653605249,0.845477846942512,0.326151112239393,1.71044150399581,0.281940997709617,0.288049289302574,0.292676005988393,0.288625487977683,0.280965384522115,0.295737502716279,414.145766392755,84.73994774558,277.35801359073,0.0494457278306403,0.259073583638426,0.978181899506579,1.02689113240556,1.02310073159553
222,0.0363588347284666,0.403027093439059,0.0120126505742683,5.12623376903845,5.50384296308756,0.863293603653858,1582,1368,0.0452081732714639,0.0144756818441399,0.00247898268145056,0.0460163001055956,0.0495694147206992,0.00236395363717175,0.992106998297336,3.56804068793798,2.1839985673476,0.720582037229202,0.606906308867748,1.50503922810042,0.282851828318153,0.28120493555569,0.284124026144223,0.234014273879606,0.278893393231177,0.283744593435813,403.911796199755,92.244738509364,228.337165851202,0.0409975393619253,0.174311709292887,1.06320728890833,1.32402162393019,0.965888288100586
223,0.0816943103891335,1.15782407270011,0.00245169328048593,5.44300919576006,6.79151142479741,0.612525318512867,1600,1550.5,0.0086863396517749,0.0148959047312214,0.00282135866111888,0.00568643928547494,0.0335565738090302,0.00192416515978464,0.978222707552305,1.51485002652534,1.31655432424919,9.81429989531878,0.540723675779559,3.16775113574774,0.253133578543221,0.296137684261795,0.282243296708464,0.285567237830935,0.282274664496034,0.290007209941894,406.88633371494,105.388821234611,265.73132701011,0.0526055528606672,0.337775005866162,0.979741551746189,1.08559620703816,0.833147428237659
224,0.0271243139980228,0.076556935292052,0.0117198715071956,5.24446135614246,6.52329603784771,0.4549914798111,1599,1502.5,0.0272570446022707,0.0360432726404305,0.0033301223481501,0.0235375233194623,0.022490060859837,0.00355138965090965,0.708313200164735,1.06103925627247,0.986383946322775,1.0272678785741,0.746253890176102,0.999372492512589,0.285274617721248,0.296275577084983,0.278523366454037,0.286025963838817,0.284992878106366,0.2798004975891,330.578872229588,65.0880597028635,205.871793369798,0.0326100512944504,0.237782556060379,1.13006113841777,0.720318554529086,0.987698134912464
225,0.187359224328288,0.42419641731127,0.000711555469913103,7.02072523018892,7.6270926392607,0.442062830855009,1600,1589,0.0111143687432649,0.0339587403958792,0.00380006656783984,0.00488119997658161,0.0489404571126289,0.000842399806457142,2.34232954545455,0.645322132979638,0.325740854651373,2.53052060641088,0.767189702442727,4.52406892718177,0.226144363921244,0.292010984087723,0.287363160960931,0.284292549522036,0.297052935654681,0.284700274629547,165.817091813891,70.0966704027609,109.303021040892,0.0959067436100587,0.329209405504429,0.754808680644567,0.913339971683289,0.799159609455278
226,0.010146596830389,0.284583140020943,0.00126106925459742,5.89433247843075,6.97072298659884,0.313499020679562,1587,1427,0.00534886737341999,0.0381051993072128,0.00455928622863189,0.0169885272304013,0.0175992673344243,0.00363724886545895,2.07829749999869,1.13259355074035,0.837514797168419,2.04417713585223,1.35043590031396,1.07547775314839,0.286975713877105,0.278124628882836,0.282409850688685,0.288838976528786,0.291420543817699,0.287293335486321,227.010834919866,58.4941426959639,142.932756598527,0.0486101740354174,0.231007956816834,1.32332082347273,0.70167397057431,0.767190315232963
227,0.0311441268655883,0.103670309475066,0.0192841415455469,6.22467343336309,7.06616584670113,0.505196933020731,1600.5,1550.5,0.0171504501221982,0.0162153474182388,0.00404279720533292,0.0345122160590641,0.0150648816240279,0.00416483035080536,0.897739597255261,1.19518386615524,0.996645803908216,0.912502330268138,1.55609353286545,1.0385002256308,0.284051422836732,0.284673231281899,0.283209318540181,0.283605188554056,0.286040030432846,0.277473640313546,265.357174764663,73.5017638531141,139.97311999178,0.0486325181839877,0.220755404570274,1.38220056061497,0.884827721969187,0.916142698311421
229,0.226459840531065,0.134617975043672,1.41260919385424,6.29838407959908,6.65400924899929,0.745229958707105,1596,1450,0.0682304283163303,0.0391278756259702,0.00190085791482537,0.0463749408711104,0.0497126758575433,0.00529089173824337,0.72264247235611,1.14540658332378,0.786558052879851,0.163776079100447,0.134681831269796,0.987576849692601,0.250894501839573,0.274289802004684,0.268031057075274,0.258685182954821,0.238863631852634,0.275289795716775,363.560666372701,104.737581352046,251.519051926824,0.071817702759651,0.297657005408726,1.26212286966999,0.913935402448539,1.25021474381546
230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.572144217355,NA,NA,NA,NA,NA,NA,NA
231,0.35008816495862,0.25274762667058,0.159143319822782,5.7514127338535,6.51670919968397,0.829673532367617,1585,1342.5,0.0268786606188347,0.0159481506579728,0.000996923341978776,0.019041053465848,0.0353955983767621,0.000770120181105418,0.997229681363319,2.65517106447901,4.95227823664501,0.619766783357789,0.612507460970848,1.01915514043748,0.298766137892155,0.306918077327118,0.29205447206785,0.272193800747764,0.268927938348101,0.313948162517521,431.884503268509,121.925431942456,303.132105278733,0.0808369046934654,0.24445084921868,1.04356392930112,0.930481147588738,0.9294951176261
232,0.304427421842195,0.131350552564722,0.0672201268766292,6.31922562024143,7.0927728533574,0.468244888695459,1590,1399,0.02375199720988,0.0141606495676442,0.00405241462190772,0.0405516218836226,0.0381977241338338,0.00458483012394579,0.392945077637902,2.14035433070866,0.836042402826855,0.751040004558924,0.524962076973675,0.487509513971947,0.282293898187648,0.317298970151952,0.278202021768449,0.278969121898063,0.272873976931606,0.271183588359951,282.14833147015,83.4711607397926,168.548194728682,0.0399104996595135,0.142245949827524,2.2255674755254,0.87313084127746,0.985725397477716
233,0.0591158949562987,0.0221762101513892,0.0128455446887547,5.41998920204171,5.28834914179908,0.40438518705616,1523.5,1063,0.0038858806890866,0.0306666777513781,0.00439633090937249,0.0139815446537273,0.00969645422096377,0.00280563787345089,1.68060863762838,0.851677388031897,0.713492169531476,5.84957109556732,3.63920568876152,1.07948025414463,0.28603682130652,0.269289236714088,0.270419772240192,0.283717227728288,0.29512576550561,0.285944146268108,387.595770854189,94.9532578289122,200.110760796818,0.0621785281650028,0.293883406728999,1.28231707151498,0.75990834715203,0.633590818439388
234,0.017446579119553,0.284394523696772,0.157115081872242,6.44166188186435,6.06143843208852,0.467467642768269,1555,1350.5,0.0131170016068327,0.020938226579662,0.00360408161531992,0.0328676290587566,0.00765461771309808,0.0041345977143928,5.10963149900646,3.21630913782456,0.739272387550108,0.627308140822316,4.23075567221994,0.616951571435945,0.280567709482411,0.288050034208265,0.30640718017038,0.280702742194055,0.284607949156635,0.277236887021616,387.684397192289,117.082336700498,288.528438078271,0.0610459363205162,0.419628111527278,1.50753621017672,0.731966887346496,0.86065400515894
235,0.312366638380584,0.235392466271372,0.0154237089687087,6.17422721624207,7.19841579808426,0.68598177401268,1585,1361,0.0112547388323425,0.00761010259808753,0.00362758322783877,0.00271771537843058,0.0305322786147995,0.000301449694353682,1.47517904143968,1.18097737782777,0.639881453226379,4.89445506692161,0.555932910864038,5.76051429014019,0.289826736071894,0.287763171813017,0.271378020290623,0.29214896364522,0.296410750682147,0.288420325392471,343.989846646395,94.7310038741627,209.851919717409,0.0451900776981688,0.161794318367037,0.80055407319645,1.03767509420131,0.856947267289101
236,0.0501486333749606,0.0775053399780532,1.23996749363924,4.9091086760826,6.99628776928366,1.51010392029134,1584,1447,0.0548520181463395,0.0223191374748391,0.000591041584316139,0.0680994384721034,0.0378934117870313,0.00387042253433692,1.30942289382352,1.46332861436058,2.01843863332697,0.885284940055838,0.487607504895036,0.654831898651941,0.28964629793981,0.305410430368958,0.280112302227952,0.291734219247718,0.286857712704575,0.309262548498897,349.808216095673,51.6501146232867,221.027754422939,0.0378027344771758,0.317517432736006,1.38028328233533,0.83041188832529,2.56198290873591
237,0.0860351185810676,0.335681634687564,0.00287784967340306,5.92920132368894,4.11147616213203,1.34689262496542,1575,1411,0.032707808554362,0.0175542985078274,0.00196646719859838,0.00559599796029611,0.0474676209707607,0.000537378845874375,0.685768776677868,1.28447367580856,0.926939288619389,3.86771179588537,0.150898942141965,9.9664877757901,0.257189869178692,0.286453732254523,0.278152039283018,0.26820816702127,0.248267597588328,0.287851472989947,363.485204707398,79.4202095520616,294.671393007573,0.0454088227302613,0.683087184559687,0.373965153104785,1.32197225694833,0.947669393156106
238,0.013857840787677,0.01783139373538,0.900644402727882,5.03249580418478,5.95816854590376,0.383604134316083,1592,1416.5,0.0210783413592385,0.0384135482992641,0.00317316703581295,0.0349013500315064,0.00347900908215829,0.00432402163353341,1.56211100217505,0.92578182922327,0.964473923946124,0.929523886954899,6.08331488959943,0.677160109357102,0.290056711319294,0.279979834911318,0.300065647517858,0.2920369124554,0.281886250016243,0.28908808894531,363.513794142301,73.3668448609679,213.214741799264,0.0454834830221916,0.298113616816438,1.42099105538022,0.499471953299034,0.979676663971604
239,0.210659728755846,0.280808212546787,0.0720040748107279,4.87566784191272,6.56836225484832,0.990806655729482,1584,1300.5,0.0296408875293059,0.0210334595942544,0.00299288036876711,0.028719478019936,0.0381479718899293,0.000941404725530939,0.972566239765204,1.03587989789501,0.887779382998832,1.3354403646387,0.740069177483053,2.69014854694938,0.283775547655532,0.284713664352509,0.284699516890455,0.279903142875119,0.281961142975895,0.282012645393174,390.364837437016,61.0445514526192,205.80353152148,0.0321726137892725,0.265028215093927,0.909973693753936,1.1851750687934,0.965702996471836
240,0.0215459975668148,0.237692184740651,0.00132079098485035,6.50149664772463,7.43940670878793,0.672435567571209,1611,1551,0.0152398433026963,0.0202247628505326,0.000433862911368311,0.0107028807866708,0.0166533541369382,0.00103362291318925,1.13488398938012,0.995328176457073,2.33983271478425,1.2577635576587,1.62926628829708,2.6212221486874,0.2845754128063,0.264688527631669,0.254340858307499,0.31536083971414,0.306785285882819,0.265965081098598,409.140650115021,133.10780426377,295.172188599335,0.0673114621678056,0.346389517889237,1.23364343333918,1.1484201225879,0.94969088063989
241,0.639825424709314,0.17352735062914,0.0210683125258498,4.95450109285332,6.35008098273854,0.917410406742658,1577.5,1325,0.0262209823608343,0.0274079125923722,0.00260673607692629,0.020031922380352,0.027941476798201,0.00226595529955889,1.03597677689631,0.874967442339137,0.873847238797772,0.569302786268817,1.34014713395657,1.31902288634789,0.278285658283963,0.280674258953404,0.282175520705164,0.277538451243487,0.297175581117178,0.29264192539662,313.228768226129,74.0218892586423,201.930027819007,0.0291553270912594,0.256923572647601,1.01381241901429,1.0054399841106,0.987825243843413
242,0.378792091412056,1.30933080732785,0.0168098380200534,5.21498198113671,6.72942889602554,1.80610943706994,1559,1374,0.04810289878874,0.00922632407362412,0.00273019585357485,0.0173368921884036,0.0552176489880665,0.000502577815106474,0.79797766268541,1.9490628643171,1.99496023308922,1.58367270888232,0.593720614355867,3.05022293261546,0.247975382074113,0.28347674392746,0.277707723334815,0.287521251180428,0.248939258165065,0.28378360332916,332.252642991754,59.5969632375497,174.024211989003,0.0462749281603018,0.160714216982476,0.584755935890504,1.95961724199376,0.814427193702865
243,0.0315015394144669,0.0322161766172823,0.0951599510231953,6.1980890936321,6.12605264103148,0.392065668627887,1571.5,1240,0.00752245266143844,0.0210081480267115,0.00243585775831219,0.0282708687564705,0.018517351957765,0.00226803949243414,1.77562586984348,1.59331519837889,2.57998639451286,0.837599864165664,0.976399165667642,1.21495708898206,0.280630913745413,0.273766418458772,0.268540839603991,0.279963041690623,0.273519768308313,0.284949117053861,457.630694614768,136.467693426824,334.590785496354,0.0624867365002217,0.279233592504211,1.38702136331736,0.804793916619597,0.867775230025722
244,1.07991488426625,0.129154818729097,0.639868966598572,5.9862527347972,7.10296452184339,1.0170909805697,1592.5,1458,0.0409463828528116,0.0272134128003923,0.00202099935220305,0.0295137190088627,0.0236850592545727,0.00348395837421274,1.15843329921011,1.7868826386712,2.82300191368666,0.500900281129485,2.12781036979239,0.942027531316289,0.28440078650262,0.293578512105901,0.296031417224322,0.280539302719801,0.287490063573155,0.258767705330063,389.4868589772,96.4898437574261,238.614158369612,0.0563499112814286,0.195476298530437,1.21318778751473,0.673778080492269,1.32239105423245
246,0.412961466443671,0.103440837034021,0.469044433551371,6.23766852164267,4.77360330587128,1.1287452756344,1572,1336.5,0.0357396943584784,0.013529803473928,0.000629730475793845,0.0373696672272085,0.0403362910022144,0.00169160123945117,1.19615960015471,1.69336691250805,6.99476433520186,0.823054671701792,0.510435123880226,1.69773607843115,0.315889013251675,0.283068973738714,0.286892136385677,0.295880787902362,0.289575890640735,0.263946261724152,355.747640525449,123.574915672601,350.597389871973,0.149209861150898,0.704576517646855,1.33575580135184,1.05383226575097,1.39028392412349
247,0.0583782429006914,0.0967362314648017,0.00230456699187276,6.24923955599434,7.0292627992104,0.508212329222249,1601.5,1409,0.0109352501840975,0.0332260073296985,0.00435256121525132,0.0130513231894037,0.00916545860806297,0.00247276048118766,0.811199742988668,0.534768360669279,0.661058711711933,7.34308830203559,2.71805994935581,1.66725493915848,0.311678506212144,0.265714397060008,0.271546137853396,0.279613325501955,0.290327175598037,0.278711937128253,431.889538680168,124.157167738089,376.756379831725,0.0855080325939166,0.502666654411625,1.06337787378046,0.697919278677399,0.817963449570844
248,2.6667501618475,0.273962675763762,0.148283289303911,5.47459864015262,7.00712753128614,1.30664013827598,1578,1354,0.0425710070100341,0.00844298808095093,0.000733827658222659,0.0364524766741962,0.040966674163429,0.00115794511878417,0.808030404131248,2.3323012801429,3.44753196656904,0.389777708551212,0.350342346699717,1.66857040870962,0.279070671447884,0.301290674183123,0.294754428176996,0.264435704317404,0.265354672634979,0.289200203167649,314.3171261035,62.6176157854053,175.854314438974,0.0368811312112718,0.264708138257727,1.38427149438139,1.256573155165,1.10820804540294
249,0.483064194499949,0.14925737422515,1.61858303610856,3.65238110376171,7.6722916605789,1.20307665184128,1603,1467,0.0380868700640275,0.00588964939670901,0.000482499454907103,0.054076842746088,0.0425746786627804,0.00248102463500702,1.1630731855451,3.32733301752724,1.42684606906686,0.862219884666679,0.256678425676143,0.835194309783041,0.273924133264368,0.280174025731382,0.283002364018467,0.286994999871588,0.270139161210433,0.286567549459751,403.780386124321,48.2094831844984,264.603913744541,0.0379177513463314,0.289964849519134,2.01479203148167,1.32850403978686,2.02431007088174
250,0.0307861343568857,0.0216365508005704,0.00999864854407374,5.8229722588893,5.98509515664391,0.469354844227443,1599,1526,0.00171192571492319,0.0281925654655028,0.00402741329528414,0.0349898183906968,0.00638410824958641,0.00434846373562236,3.77322074788902,0.830460711711121,0.963882412569691,0.757496206205208,2.65179729239068,0.720677011134463,0.297281152905246,0.272625375548879,0.300515901651819,0.309082027829552,0.284062816365836,0.302336807128607,335.940944726554,101.680805257917,202.087851621487,0.057980415836611,0.116672596680657,1.61450161305358,0.69447393762809,1.19928511191728
251,0.00413440620309608,0.037381163964248,0.00846380798028181,6.19281319930806,6.73848235410033,0.333071701717641,1576,1184,0.00444989479314402,0.0311910969277501,0.00431688880595866,0.00405536372180526,0.0103709691005943,0.00317152404454884,1.93447319778189,0.445970332406973,0.729258413206792,5.89184158825354,2.69640468885218,0.549913351872003,0.290965377515377,0.280079368589104,0.27556716468717,0.284580254909708,0.277929228954524,0.285630200878936,419.514557710985,104.618719373826,216.949728039173,0.0439140777917189,0.19759690310016,1.05885456783783,0.783919616937068,0.692855589458766
252,0.12611253631836,0.0247039832878755,0.207090529173697,5.02087384152213,5.82843931992459,0.676555703412429,1582.5,1442.5,0.0390780339121512,0.0376771982039083,0.00103390490698196,0.0473732704450648,0.0263556774308422,0.00254368142425455,0.836819993963837,1.06589215392043,0.932652609592923,0.955510742587053,1.08442154975566,0.627629564739975,0.261285856603627,0.261173823336982,0.284430652454982,0.285093354739295,0.276341933046542,0.277276274268978,437.868844394461,104.682714252953,305.064527724493,0.0321806015089626,0.298983737394384,1.64047802521086,0.564748855168389,1.43953059644352
253,0.638195446218558,0.377849204387585,0.840976277643173,5.98763401767293,6.28819879786521,1.48392106125125,1582,1341,0.0348592520024417,0.00951893658958363,0.00111759380250755,0.0174736498475115,0.043673475334936,0.000755355594962884,1.57685105716721,3.44980258263261,0.9411348728336,1.13803101954077,0.457422592527196,2.68203115474258,0.27204176782725,0.276843308987601,0.281174574332625,0.306355394222193,0.272510360155225,0.289089001361578,451.037726818221,132.970110247165,259.984735979236,0.0349718326000497,0.188987418229038,0.669940413273185,1.49357636913492,1.06260998005164
254,0.0452136208128459,0.127488320155718,0.00114933931266718,6.42472356200266,6.95191925877827,0.447925094774625,1606,1581,0.00712308870290236,0.0367112898563257,0.00365040971934022,0.00641819019406891,0.0391050717468433,0.00292990520752719,2.51319187156169,0.668225815689494,0.516417880482247,1.77893948166059,0.605253700133956,1.00213698480971,0.287175912069691,0.278940642751937,0.283041535343607,0.289189633633539,0.275026192364471,0.285250960364966,339.24339521409,86.6240560401027,173.78650378178,0.0969169064612861,0.228101323691245,1.14695226298309,1.02422232998865,0.881013166441311
255,0.0464924753796903,0.0990513031683341,0.00279575701116945,6.66940589077744,6.95032522219309,0.59775662908182,1606,1563,0.022562854760438,0.0121272116720812,0.00382407177463064,0.0104456487083089,0.0396340289748448,0.00321468962834517,1.6242395132885,1.5300265850905,0.705506304176517,0.856767051215302,1.39344475636283,0.920328067141296,0.288122320688786,0.285771991107162,0.278522092104167,0.284706998869119,0.278662694683123,0.281192396971964,401.850011093308,125.519515742137,258.797321987402,0.08844073877029,0.355213377351078,0.990969858205335,1.0082295377443,0.94736966601399
256,0.0160548209154815,0.0252340233530485,0.0038027551601429,6.53318772603617,7.56869361138183,0.373943021966172,1603,1457,0.00421677635278928,0.0411694246135593,0.00442402099115134,0.0156551688068766,0.0139616267439731,0.00461842306515689,1.03174682448518,0.572520495592677,0.614221837297831,5.92453631601303,1.78864302509099,0.886315313742207,0.269410757607169,0.275738201322589,0.270640899978363,0.296661868098774,0.267700370916379,0.276809576925719,416.443293439163,139.532974429305,318.163105060787,0.0796872375256022,0.28009591991941,1.15438088335792,0.759833476407112,0.946445515500408
257,0.0398217527197437,0.0206589992447189,1.81464135618644,5.74749185291653,7.32684757522748,0.610759311839338,1592,1475.5,0.0350409853311578,0.0328664310975271,0.00209777275389985,0.0490085717798788,0.0197002917717138,0.00480390495507804,0.534527987039085,1.06798350777027,0.713970983130057,0.77481825643926,4.20848826221777,0.716294677081194,0.272509664572074,0.274560046616127,0.31562018240692,0.268208578280074,0.279144496733146,0.29334892592155,335.194172215848,63.1610562422631,242.414315232429,0.041482340148742,0.373206414179776,1.69255806007156,0.6045170234017,2.07364973639152
