MAP_ID,sim_count_best,calls_ratio,sms_ratio,vol_ratio,active_days__allweek__allday__callandtext,number_of_contacts__allweek__allday__text,number_of_contacts__allweek__allday__call,call_duration__allweek__allday__call__std,call_duration__allweek__allday__call__mean,percent_nocturnal__allweek__allday__text,percent_nocturnal__allweek__allday__call,percent_initiated_conversations__allweek__allday__callandtext,percent_initiated_interactions__allweek__allday__call,response_delay_text__allweek__allday__callandtext__std,response_delay_text__allweek__allday__callandtext__mean,response_rate_text__allweek__allday__callandtext,entropy_of_contacts__allweek__allday__text,entropy_of_contacts__allweek__allday__call,balance_of_contacts__allweek__allday__text__std,balance_of_contacts__allweek__allday__text__mean,balance_of_contacts__allweek__allday__call__std,balance_of_contacts__allweek__allday__call__mean,interactions_per_contact__allweek__allday__text__std,interactions_per_contact__allweek__allday__text__mean,interactions_per_contact__allweek__allday__call__std,interactions_per_contact__allweek__allday__call__mean,interevent_time__allweek__allday__text__std,interevent_time__allweek__allday__text__mean,interevent_time__allweek__allday__call__std,interevent_time__allweek__allday__call__mean,percent_pareto_interactions__allweek__allday__text,percent_pareto_interactions__allweek__allday__call,percent_pareto_durations__allweek__allday__call,number_of_interactions__allweek__allday__text,number_of_interactions__allweek__allday__call,number_of_interaction_in__allweek__allday__text,number_of_interaction_in__allweek__allday__call,number_of_interaction_out__allweek__allday__text,number_of_interaction_out__allweek__allday__call,number_of_antennas__allweek__allday,entropy_of_antennas__allweek__allday,percent_at_home__allweek__allday,radius_of_gyration__allweek__allday,frequent_antennas__allweek__allday,churn_rate__std,churn_rate__mean,calls_ratio_var,sms_ratio_var,vol_ratio_var,calls_entropy,sms_entropy,sms2calls_ratio,calls_isolation,sms_isolation,og_calls_work_ratio,og_sms_work_ratio,og_vol_work_ratio,ic_calls_work_ratio,ic_sms_work_ratio,ic_vol_work_ratio,og_calls_peak_ratio,og_sms_peak_ratio,og_vol_peak_ratio,ic_calls_peak_ratio,ic_sms_peak_ratio,ic_vol_peak_ratio,og_calls_week_ratio,og_sms_week_ratio,og_vol_week_ratio,ic_calls_week_ratio,ic_sms_week_ratio,ic_vol_week_ratio,dist2d,calls_dist_mean,sms_dist_mean,calls2d_ratio,sms2d_ratio
262,0.0,1.3880814541921402,22.205526770293606,0.733664788669166,23.94736842105261,58.14736842105259,10.4210526315789,112.77643947368401,68.61385842105261,0.24561031578947398,0.24331252631578898,0.126000526315789,0.549132842105263,65.95855221052629,57.9678549473684,0.0207956842105263,3.0251883157894706,1.3811709473684202,0.026744526315789503,0.0201136842105263,0.021001684210526304,0.0423784210526316,8.910882736842103,5.3913415789473715,2.0842959999999993,2.1433203157894707,40760.3367301053,22479.273740947396,199653.40432557891,209299.651931895,0.122770315789474,0.477544947368421,0.07758568421052632,283.336842105263,40.9368421052632,121.72631578947399,29.115789473684206,161.61052631578895,11.821052631578903,16.052631578947402,1.0693329473684199,0.619492105263158,31.91970157894739,5.157894736842111,0.09951242105263162,0.18328389473684195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13744.81101496169,1.1768323626189485,0.6653715161709274,1.0896192595684169,25.420938884732443,65.76092178020119,16.56584321535225,128.55154706831888,72.40601074454553,0.3807568725724015,0.3677533568883893,0.20432957265246188,0.5971452892291714,100.3581777480179,145.1219992520594,0.03531464088455656,3.239679801455015,1.6671135446457102,0.025882105350214683,0.01706949111611713,0.02662212073392886,0.03830837293231228,7.489823671514291,4.112136200560153,4.934959997158449,3.2346433667616075,40086.346068135754,19881.387273541866,132361.70935991852,141933.3132052022,0.1362494528437673,0.34881929073819123,0.08906099904013459,289.0508447456529,77.6720579651016,107.28202955606083,44.52463326369818,181.7688151895922,33.147424701403544,8.76314580509521,0.7741658958517328,0.7577505070376767,26.987668234394278,2.14728173512428,0.1198633766157835,0.16513463355215272,0.38168683041145796,0.0665627776297898,0.0714617957474922,6.106155769305951,5.21230028163176,1.08694337252572,1572.0,1412.0,0.0435438135658114,0.0343611414353531,0.00228754073041803,0.0379247300942915,0.0377554122968713,0.00293785579352062,0.8239024706568959,0.7932846300708459,0.8452950558213721,0.8322725570947209,0.619020318916324,0.6146426827283089,0.28957909593663106,0.29049113770698903,0.28988895999544,0.285756599963361,0.286999862077456,0.292991812029768,292.94024550288,70.4370557217849,100.172817778764,0.0721249394423493,0.0983917472702793
264,3083.4556596247826,1.7398158176697687,0.6379790084423619,1.0994563532783241,25.484148179888404,69.77193870934919,11.87759666230133,122.38368929088743,65.86866334320214,0.37703198169241553,0.34020257317594427,0.15859200412401775,0.5937837413255318,60.818472564206786,89.52125040249872,0.024976458775414028,3.288039754881682,1.3789630449512702,0.024775283492897225,0.017802032233471463,0.025886115655965564,0.04685761663531,6.967206943882529,4.145305292491841,3.9189697926928657,2.934411963088904,38483.44383326598,19167.557842125498,139721.145458606,167085.34878114276,0.13340260832686732,0.399768395755094,0.08634397117816218,294.90977423978075,56.36300933586878,123.22645293278968,36.22002829892171,171.6833213069909,20.142981036947056,8.930311606518083,0.8908155728480626,0.7016550119110027,31.67873298126989,2.431768987983015,0.13128371835144248,0.18918913650763347,0.0182089719396852,0.0171141199210953,0.544419132606813,6.2643077304025905,7.4683511153723,0.392136520246805,1586.0,1447.0,0.0299415926003998,0.0379155679460496,0.0041745447090176,0.0389830157330663,0.0036366110957628795,0.00456329261709322,0.169425082542844,0.8749763212729681,1.0702147944590898,0.679780127683699,5.86794962752749,0.8180223320681441,0.27396891757923997,0.296727571607783,0.305571952752839,0.272676482455342,0.279921257786001,0.276819235451191,304.648391797165,95.9824869081945,235.599249338208,0.102416084979191,0.30489614478224103
265,817.1431340560796,0.9313211481225311,1.1434928551210544,1.231100812819832,24.319632296546946,58.97268951835924,10.946346210596074,116.56376450686977,63.47544007022445,0.3768814169044581,0.3301006869708865,0.15880372648776328,0.5970130805873357,54.13246956649859,90.41423726170821,0.021802741454047335,3.197739349635426,1.3674902783272012,0.02638104869294487,0.020549466603872645,0.02603645450317305,0.04591860486680304,6.518207797259015,3.9998010218792004,3.136378275147817,2.6075807003286,45217.725146420016,21786.2386566046,141769.75778551886,166004.51063940438,0.1410716937452776,0.39708856906862783,0.09061413389771575,248.5156844099273,43.60237465489589,98.7739666379249,29.029225629405058,149.74171777200283,14.573149025490824,8.28898205097453,0.9223374510601933,0.6832460419498839,30.483125749680234,2.4098457448244806,0.14228266793352934,0.2124672502850903,0.537282328993373,0.443481370950934,0.5346871033159241,6.352404026903679,6.6339858733734705,2.46323937917339,1562.0,1330.0,0.0589207219068064,0.0090241514163493,0.000687210047469034,0.0164431894561764,0.0492200340037985,0.0012295473247965099,1.20240564950441,5.87967301365766,5.361099576447139,0.46297002964745904,0.436381996537796,1.05632489260683,0.27663530617121396,0.28974445699761103,0.2907615162700661,0.28995875237187396,0.29699491847730997,0.272573582406798,314.097263696898,80.571133106524,224.731346162154,0.0624129267769764,0.14761454758747597
266,1437.0903861320285,1.660548053902968,0.575890412811713,1.4976250897991714,25.292417749281707,66.1414842291535,12.082903787073574,106.72709811135385,59.927728138952475,0.3817484473997948,0.3363800713381841,0.15719459565450905,0.5888732523055709,58.285523493369034,90.64755764849022,0.02312477753474701,3.2445843073691796,1.3447127761424094,0.02550031258425974,0.01868633406787034,0.02471346700596766,0.047108785496403564,7.151727720929145,4.327415323732846,3.7351606789183425,2.8241777041997276,38740.26903928366,19259.985139613545,136513.40588357698,162333.1728469992,0.12934747034321442,0.3913348061610692,0.086304682305554,290.4345982489858,57.190808562454755,120.85295185578252,35.99660036692282,169.5816463932034,21.194208195531925,9.765740790607476,0.9228470548240199,0.6965372617024687,34.51783080791987,2.619137669819368,0.12078861265503,0.18218426962989004,0.0213382666393834,0.0277815435302658,2.14433126850728,6.456910459280221,6.46910629785618,0.441215618035474,1599.0,1493.0,0.0322746466340063,0.0355156837789069,0.00244187979599703,0.0447689178450308,0.00903520685521403,0.00510267718441341,0.7313763917903221,0.650761628434128,0.9234127049247579,0.7194181967171129,12.4966425619835,0.6340959744135389,0.265722825386411,0.302159456001979,0.32966307774287795,0.259595905123073,0.27684793434524496,0.271263394050621,283.043218120377,77.4140915594721,207.409305643511,0.10587797669085801,0.29816849642050297
267,2792.61080837422,1.3511584006990085,0.7106827607717571,0.9415973418126858,24.51560379893973,62.50545416268986,11.850808413834708,111.65798354110066,63.03553069263049,0.3726288684441064,0.3325440973225725,0.14381316574061345,0.5842432222007955,49.5191356813631,79.5956946231863,0.019524356078803946,3.1996681988764606,1.3826424890113587,0.02606883264199048,0.0193995569357402,0.024479812434215716,0.04328822402215665,6.639309897787661,4.041326861094949,3.0798417974239687,2.513233878571425,44139.781382490924,21984.341004972324,142649.06113859528,168995.48888611858,0.13956321312000422,0.4043472827905334,0.09118371467716026,267.72414803861864,48.89404630902936,110.21808895425603,32.21069922815088,157.50605908436188,16.683347080878473,8.994414978489539,1.0026782173606135,0.6468357450901374,31.738478223556278,2.5487410137320037,0.14846470434331563,0.22435120874766157,0.0266036704074764,0.0333073366161806,0.34901605141837105,6.90570364145951,7.09668405128815,0.320991863429192,1600.0,1513.0,0.0269610829915726,0.0396062156685586,0.0039296458409554,0.0339052485225451,0.00477507410774946,0.004147270815685999,0.41625898710610204,0.22567635691480398,0.7573500588004699,0.781089148471103,5.71777124069908,0.42745935883740405,0.283611838323199,0.28562686625722306,0.313038199877174,0.286006208852627,0.292039762990404,0.278915331785078,315.547487007313,116.551865033611,264.02268724677896,0.0957160015346983,0.250332270184245
268,5508.657643665749,1.2523277275783855,9.923444011811863,0.727569841684753,24.968624465186686,113.97473861377983,18.23217341232203,106.38405132133549,63.154491020382,0.33056173447312154,0.31029995439085634,0.14330988929729396,0.5387253113968571,59.13257436892263,74.93797000589421,0.023053831426814927,3.32064757868095,1.5662798340003339,0.024143840059629874,0.01753534355121389,0.023268730266278237,0.041610403744234574,8.478302506891392,4.843783594926179,4.25794691496796,2.856784887272274,35839.372703566354,18417.240437219873,157426.8973901001,172350.77779379484,0.13699931082824354,0.43772627385469254,0.07983104310549739,382.5226076445837,77.46336829347095,193.61464300558038,50.15543061308072,188.90796463900315,27.307937680390374,11.451800635490514,0.817531080998598,0.7207340826820136,34.326266823928684,3.3328862417396694,0.10260355652136673,0.1603964926511197,0.0916350068357143,0.48903764573726094,0.0051362735910773895,6.4814825889409,5.39859653457426,0.4365687120475929,1603.0,1513.0,0.00509364232697714,0.0242541019099239,0.00400294967569185,0.00444429320272689,0.0169712809579427,0.000975597143820657,1.20283574554022,0.77410877856864,0.42904770211858706,3.38725537922306,0.770902334598918,3.3260267823745,0.28641783720409403,0.282867502940383,0.281903425408121,0.285080585552598,0.286013960337784,0.28183081022731704,251.347281066049,113.38417957802099,231.913686074575,0.22888698892571804,0.812988959871327
269,3406.950697041836,0.6779350520060798,1.0343647120879516,0.8116282734228838,24.072022456171492,55.54782101266325,9.35810223325722,103.22536957147892,56.5383114773083,0.3549302395637934,0.3059216417738217,0.15995859322567227,0.6005259246660523,42.3057530311913,72.13670243202213,0.01899124862860503,3.112985078853203,1.2020759128067804,0.027914963455743593,0.021542780882565834,0.026676865400826037,0.05652380723195468,6.87452400440074,4.247244431088869,2.3391452702314983,2.297601981885731,45516.14405387458,21819.30090110217,142919.52482642484,173872.67306402558,0.13210636017828825,0.4104204375454764,0.08459155935294449,246.00792375418894,41.86226599158451,99.45259616820616,24.582819165791705,146.55532758598255,17.279446825792817,7.600597728259977,0.8376016147958494,0.7162598369807003,28.41012755755261,2.2181992130333823,0.12544220501432624,0.18044412120089948,0.107083994673666,0.246127310973138,0.00602372748336559,5.54126195871606,6.3055909377770805,1.2231907196706202,1538.0,1210.0,0.0293236319547106,0.0349163289413727,0.0037228886492893204,0.007123098095181491,0.0262484774100919,0.0005947469200142519,1.18903583135526,0.749847200238211,0.7701120667187908,1.24476503728791,0.577791022689905,2.2839946147145,0.271948900962625,0.28332541731763106,0.285063376783328,0.275281179163144,0.253293194081004,0.276576842685529,325.857906291052,70.7235200312535,273.006280218037,0.039382125463478995,0.241113498932467
270,3386.806451612834,1.5239716879407523,0.7034635241845161,1.18596510357117,25.004906691341816,62.11450579388824,12.892128530332698,117.32266394822227,63.472196946584496,0.3906057042316319,0.3415044553310178,0.15711574681341786,0.5916777417900104,61.017031400899434,96.31141416845661,0.02412861349227352,3.2586701050345686,1.4432869320406,0.024939321886806132,0.018787009072174485,0.02507823303462292,0.04278170580682626,6.237089374421686,3.914268514264386,3.9290155466922347,2.826854188597723,42016.41526329488,20864.310466464656,140991.4640258449,166358.61486037364,0.14250718232098306,0.39833260660618247,0.09190427307917907,255.1032598703996,68.94278824226349,103.00278106271371,41.11984030382058,152.10047880768613,27.82294793844289,8.939932782605256,0.9200850922614835,0.6897104526317428,33.432395900602344,2.4674268513576245,0.13170842232302885,0.19456449282814062,0.0375479682939987,0.0287285767739874,0.92614140288839,6.19917257829131,7.2856977964983605,0.442983350892812,1590.0,1468.0,0.0306711552924612,0.0391446314367808,0.00286402698575562,0.044038015726662,0.0042411746562253105,0.00467001230936184,0.367884840707471,0.5034082668600429,1.51616379310345,0.6247068884658891,5.58200762861662,1.05418931964839,0.27910397037385,0.28244773115474797,0.294067578605438,0.27561875991968604,0.28829179368101193,0.28292459785308005,306.684399693228,80.95190378855841,221.135266317873,0.0652344278402247,0.30188227675577195
271,2291.339586514559,0.8684983896903566,0.9916470252712627,1.3149875270163276,25.57488258923499,73.27558302721926,11.536475746818931,132.42238963866586,71.48226209818766,0.39420257251513496,0.3457514768491017,0.15522864078785564,0.5812463907543677,56.39419623288169,85.91580292104355,0.02057877930913822,3.3086968095737705,1.3814835612687797,0.02464342079351783,0.017429598365615046,0.02511757771816346,0.04631883930702603,7.402737361927359,4.216456033881973,3.8452548804518525,3.0885274329862886,37396.10886169581,18379.14435958124,141507.0764730868,167922.76351152675,0.13085633983302852,0.40434498058898527,0.08529348422707943,306.65818156391003,49.76669692561871,131.65032382666317,31.716930922874187,175.00785773724678,18.049766002744533,8.835032783975617,0.8588731873364375,0.7160027625410593,31.211768825901327,2.3398739593123423,0.12571691211616573,0.18474356072773643,0.0343714944625069,0.15853846038571698,0.6626425401216469,6.482331622875559,7.41257652564343,1.7485046305768202,1551.0,1287.0,0.0404245750365156,0.004447449062953779,0.00044373673831137,0.0112253341343633,0.0300794117227323,0.00150707374281281,1.3563444108761298,5.37706588182024,2.8106634192831,0.8260893715110951,0.437461535676791,1.0198812171799398,0.250390691861198,0.284534776541529,0.28778677421654997,0.281824385948208,0.25928176751549603,0.292279781185006,298.432703544744,95.4288937590317,243.04403791435902,0.0817020937069413,0.549185650745168
272,22.913151364764236,0.42457648650937707,1.3818082297192102,1.2682978772718,24.08385287490961,56.4948267510765,10.845630929252499,119.55597060953403,65.23918378293102,0.38533929328012606,0.33265836568106705,0.15423650995657007,0.5899040650651383,52.673613002752106,91.9234719440015,0.019597835054326905,3.168188183721209,1.40073412604485,0.026653790339694203,0.021084113221587708,0.025701229537321707,0.042651886611525594,6.493860062747402,3.9444578002073123,2.984168950844501,2.5733876896497105,47082.80750501532,22625.907946960502,143440.98555145398,164882.85836410505,0.14336566276173202,0.394522540250148,0.09189976867984952,237.686661072937,40.5435076289407,94.89283076968462,28.183529202467305,142.79383030325303,12.359978426473406,7.591656275379783,0.8654338762249222,0.7010485074489163,28.484007781618995,2.2583852056110105,0.14474993940212,0.217021619296205,0.537282328993373,0.443481370950934,0.5346871033159241,6.352404026903679,6.6339858733734705,2.46323937917339,1562.0,1330.0,0.0589207219068064,0.0090241514163493,0.000687210047469034,0.0164431894561764,0.0492200340037985,0.0012295473247965099,1.20240564950441,5.87967301365766,5.361099576447139,0.46297002964745904,0.436381996537796,1.05632489260683,0.27663530617121396,0.28974445699761103,0.2907615162700661,0.28995875237187396,0.29699491847730997,0.272573582406798,314.097263696898,80.571133106524,224.731346162154,0.0624129267769764,0.14761454758747597
273,5514.965907523302,1.1223591660698005,1.1982353635261105,1.081963620946009,24.638613473579248,61.48243414727821,10.458128448508704,121.12589091854588,67.76744773273765,0.3946041497028953,0.35040822605135813,0.14531227391877588,0.5739926973075208,43.454401719978556,78.14318397502227,0.018540362256471883,3.231486053864628,1.3338611643942058,0.02491300043272705,0.018189257549501237,0.02577759267478386,0.04535424808577949,6.588850587815149,3.9811492644682547,2.7569851320940337,2.4904135895495885,43173.437855158045,21318.211387438187,145877.8442075193,172034.19825773218,0.14268616055409145,0.4086802512704111,0.09261042680887581,256.2687716021838,38.575354192875245,110.04825113037882,26.340895222601223,146.2205204718047,12.234458970274046,7.569681400503469,0.7595044005459363,0.749728128913999,25.814640917315014,2.117684451928574,0.12634336018601092,0.176992757230864,0.17332381684418802,0.232787201936034,0.120769469697175,6.63587217529973,6.55903015532017,0.5313656020980121,1553.0,1255.0,0.0310017944437004,0.0239580999829748,0.0032717428335336802,0.0248529694693964,0.0236761507390475,0.00200611940942252,1.23303427651254,0.975910139404272,0.782302432001645,0.89629661185425,1.44263331500825,0.732021356022934,0.29545175905465004,0.279405113181184,0.281238295605925,0.281721383326276,0.284819406362856,0.284590054719356,277.865456100141,99.5407424595426,208.431970314098,0.158772654179928,0.304095870558474
274,1652.1053892214936,1.4568160194685802,0.6707327101360809,1.2135354156550495,25.64695099865079,60.6767280608463,11.292104034170599,114.28571425703099,62.66491878671668,0.38220875637410995,0.3434723732650318,0.152471952729608,0.5562370550759838,45.42567722570619,89.05394287632659,0.015879609587989396,3.1539561678693993,1.3900471493532298,0.0253532412753037,0.017388773711679996,0.025685776550704705,0.0462636795930281,7.803003768950134,4.371726370095269,3.613042338250359,5.28448753225079,38031.6145772775,19900.6144038299,140990.62891446493,161762.77384212796,0.12453415221013599,0.381204259234645,0.08203339722700878,270.8323399918098,43.770014513829786,116.320308223201,28.287514680204996,154.51203176860892,15.482499833624793,7.261772233783008,0.7102935656990106,0.7673524225831226,25.299652790501696,1.9683832215911097,0.11393640702732002,0.157340386810559,0.0257590823217712,0.0875308052807969,1.5778777944321698,5.42547286706182,7.02847496877058,0.590555564137472,1572.0,1352.0,0.034332022091195,0.0286044617392181,0.0026135334658543103,0.0419276651986172,0.0214740797166244,0.00443076850582789,0.10909337461720099,0.19896336173336604,1.00382304751502,1.06290076335878,0.9663260850580729,0.756877268167011,0.283051932307936,0.336712804680689,0.293514136113773,0.285568498343112,0.28317359790916197,0.294518549502002,313.630208478161,70.99803184318759,208.95353960763802,0.0652432419791931,0.151873880420994
275,12731.081295101125,1.3958237954006796,0.9327588497962089,0.9793375548367489,24.500880019844555,55.27108407176371,13.151554207412843,119.87119839940279,67.73733482419841,0.3938771456331762,0.35972486934648973,0.16829790916616907,0.586304845870274,72.71023393307925,119.47633651959103,0.02667388159346464,3.1222688908246994,1.4988640867502068,0.02751281703354874,0.019941198692226474,0.02516970988877922,0.04011184912500057,7.037452382374722,4.039666764324669,4.166389398795832,2.8836368571891073,46297.74556623232,23616.406370446224,139642.6005793449,154807.3836929893,0.14585620267045282,0.3758239364783396,0.09538879874446414,236.6371276944484,62.13698722206249,91.22048863522613,38.33382428400669,145.41663905922283,23.80316293805581,7.978854765040282,0.8844801463968444,0.6964964033644984,26.45688998649507,2.2991205840978126,0.127221332789767,0.183398259809857,0.0788722629613344,0.04748857662176901,0.0955803797145702,6.197967744618571,5.926793396800821,0.7134404952017249,1569.0,1426.0,0.0368906170477255,0.0208641926429521,0.0025634045971962,0.0354226395279083,0.027747228876251,0.00323600312697074,1.2654319336721,1.4649612532288998,0.835204315200732,0.8714687512925509,0.557423439720894,0.882721037690889,0.28780706726910804,0.285985630912799,0.286445372623972,0.285556177560816,0.281662004487866,0.276739853925747,306.974693507126,84.070762735431,255.150423321315,0.063470191362234,0.206284028442786
276,3732.3089982949155,1.1141943288927363,0.7465896892998315,0.9256088447630697,23.19032146515784,58.624895671175274,7.977728179018091,103.40337132466139,57.477598348610364,0.40988829565604096,0.3195291385378387,0.14746299338075813,0.6395169318483629,26.92250315725824,46.99072058652293,0.01287525905173815,3.077066037372515,1.017378220473672,0.03185882598709732,0.02656664328728431,0.02602324071692569,0.06242095368103625,7.062719887413522,4.5079688525126524,2.5299889334869583,2.632472816291533,48854.094951901614,22592.66537668214,137759.48975514516,174760.38648631956,0.13207625921930305,0.4174347686836168,0.08638152947233609,246.28732402836152,31.29198182193427,95.61414157084857,20.599182349108954,150.67318245751312,10.692799472825357,8.003738325869408,0.8390651106257292,0.7178673686654432,30.97959218975481,2.4219059631460453,0.13153694762281,0.19598385303527102,0.150952614050996,0.0762216483614079,0.0376645584464546,6.4875650164639405,6.882743278305741,0.9782737780248709,1532.0,1059.0,0.0230680919306308,0.0323969877979051,0.0035596360706935297,0.0026547159615886396,0.0110701436009808,0.000530859813853525,1.00177855569985,0.8314696966655291,0.415446244368171,5.98664473047518,1.6818951726733797,9.46837202836091,0.302510491195811,0.284030436588558,0.28253415617911,0.287621728548947,0.30245905425172803,0.29685796063637104,279.25889324389703,81.02707955812859,232.474134556237,0.0583177997705052,0.33242524056787
277,10495.15867111843,1.1622607662958337,1.3175202609392629,1.0680473905786534,24.736968506726353,61.951940395708974,13.64709421406727,109.41301494783981,62.659970581158454,0.37813464222117565,0.3491368823688235,0.16586065137158712,0.5854307256470334,69.65306031894626,102.71089663782968,0.0317861145336321,3.1973977753614866,1.49972462559071,0.02584906231273443,0.019044592831613357,0.02570747122962154,0.040673147802315325,6.982155975234664,4.16440002126132,4.661081001074763,3.0628661706319567,43311.20984553257,21668.058343854034,139408.60719054652,156513.43994199217,0.137725734676934,0.3778112927380556,0.09084665950675846,275.7284864206396,83.25273643736048,108.56095956492612,48.603337717376895,167.16752685571353,34.64939871998359,9.869756128310888,0.9237991455473366,0.6902030825920132,37.79130943092218,2.565035527394556,0.12891289650469268,0.19063865112725825,0.0816287899703025,0.47254917975299204,0.107598436624356,6.46597294097868,7.47808589929542,0.7379376776928571,1581.0,1370.0,0.0358327916982581,0.0169213835640161,0.00279562515878227,0.0163287231661054,0.0434717678936865,0.00120738192816049,1.2223640689375,1.4263227140306398,0.5092223363252021,0.670366842010797,0.5751279933938891,1.03602696025521,0.29023848736808394,0.28227566707075,0.286349243503309,0.28529099925798496,0.273001404264098,0.287485028598107,320.92186617084803,103.041869638199,226.707682235868,0.0550287090720781,0.246532820160275
278,7843.986535188942,0.9262576880750291,1.540653597340875,0.8522086785206222,24.862318496352675,58.862386212112106,11.475663900718049,107.20931490006699,58.84653661254739,0.3771927083511165,0.33711947104983964,0.16173737834898708,0.5767401442332071,58.214853068201364,90.57961816435245,0.025446147976313477,3.1667296434007506,1.3489179894857115,0.026587404229323326,0.019780717227869154,0.02611828191932295,0.047881918424226226,6.817161235007917,4.177004332989741,3.651477067149843,2.7113226486118838,42586.896894740974,21480.766541444656,138120.4495007281,163670.54762286245,0.13415487009779778,0.39340200132750586,0.08708246715975566,256.046646681118,55.48030145300693,105.64328123086318,34.06870772613443,150.40336545025457,21.41159372687253,6.8182360022429,0.6664962385489758,0.7753405911835102,26.306631681274848,1.9441936927050991,0.10851573305174227,0.1504600492115352,0.585719600073217,0.303333158324689,0.253153099058377,5.257234407046839,4.555852455601309,1.6517750758293102,1525.0,1202.0,0.0436055634839488,0.0368291109435524,0.0035807038906235204,0.0157951266331637,0.0430960829828623,0.000836280654861393,1.5383834281072302,0.6457078482914009,0.610951863200554,0.7864798694232858,0.669608210057715,1.6910290159424999,0.29859947705576895,0.29116841378421804,0.282942494989104,0.267918996580618,0.277713352897422,0.281951847222865,325.703940339187,66.80457811065911,313.08758584875,0.0659368179060733,0.8285388090881121
279,4206.414972706658,1.4854896605137404,0.5708138510443337,0.9345305658698093,24.505462873570483,59.65975043568695,11.380131670485689,109.76211507353341,62.29706144221572,0.3781970409181567,0.33877554202268856,0.14191072976036415,0.5744197334700268,46.12201994727761,82.65193333911175,0.01762020801739337,3.1945739917254805,1.4044323724970065,0.02571612878943211,0.019141118130641867,0.02400687285765981,0.04270581122239083,6.447585095263972,3.9350986509829298,2.9204285528456984,2.675079056903206,45306.24314276677,22952.491540031326,143479.04482767312,166486.99413723362,0.14657650846768483,0.4025002286765873,0.09559427094431458,247.99958854723624,43.86178084121712,102.19551816197956,29.6709585233931,145.80407038525604,14.190822317824022,7.94070941263972,0.9051606811933888,0.6821357964748019,27.15883994747665,2.322160762176942,0.132652197512279,0.19340858806952915,0.022370757747188,0.0404771952076147,0.20840442996994102,5.91960547075217,6.55903015532017,0.5180652503459021,1585.0,1409.0,0.0310017944437004,0.0239580999829748,0.00330356387653386,0.0381596626075364,0.0023987234497602396,0.00440275570669836,0.39731841099229903,1.69955838091755,0.9059780843462059,0.788804136706842,10.024542908911199,0.48000245368666405,0.28895870504809396,0.293898018799452,0.26025542038855604,0.29617776630261605,0.282098939655815,0.296704422149901,299.22355671417597,74.93479110140021,162.934047127237,0.07749871369213499,0.29472265921909896
280,4811.540152933636,1.6159352755752847,0.8851180227124533,1.3216491543106272,25.113354107174466,60.388755559444,10.46999267777705,118.69097635997952,66.40202002730001,0.40793285839862475,0.3590163078764297,0.14734230735881723,0.5768820682516524,45.017952779845565,78.72458133934785,0.01828125597130243,3.2213902056034414,1.3451137189269957,0.02505318345703191,0.017782001565278604,0.025000275375232753,0.04431848306066369,6.678490669740102,3.995651086308402,3.4183409221403815,2.603112215773071,41591.59198332455,21156.763979535972,144641.1192433451,171838.5520430395,0.14171846381440537,0.407200650953356,0.09175944597262702,250.93365877658448,43.267998174121274,103.45655107176461,27.16620264661017,147.4771077048192,16.10179552751109,8.208368644186782,0.865737513157203,0.7131680282215072,23.201131980453958,2.256674696833083,0.1289935096044596,0.1847462746098855,0.052310886745665995,0.0431767241035147,1.97310412425255,6.3889479741342905,5.77191650139576,0.5267808852533139,1577.0,1374.0,0.0318533751619313,0.0235327088910524,0.00248330928247233,0.0409591617188684,0.0274944878407484,0.00392237989649872,0.3171320195717561,1.35044700699663,1.08713282563545,1.1085702866278402,0.661655598530735,0.9083091313695172,0.28983769859625,0.287031239883484,0.304888425006865,0.302943637933193,0.277719965478996,0.296236049347298,272.893925601965,69.681175603746,244.30593971046298,0.100454958330334,0.272337866343289
281,14808.371131362865,1.4633111667613332,0.5951741729096098,0.9379436374563827,24.81070719821441,106.81559782697339,17.77767708417242,99.61356305921895,57.949704150659244,0.3726074567870523,0.33537914791246304,0.14706783013157065,0.5770306301650964,59.55394717164278,87.66564700458287,0.02157112356497406,3.4081688780620194,1.5867997300316583,0.024789066612047397,0.018764881226435513,0.023944791029929066,0.042084769247175836,7.897320717416068,4.494397024232372,4.2171000239887455,3.479978731547215,38339.98438936805,17488.134245951518,129944.50741457155,145557.7371689635,0.14377248642758225,0.3904075824953228,0.08606943702059898,378.93469964273936,65.47965158032748,176.65006982918973,42.947316092751954,202.28462981354997,22.53233548757554,11.85878814413023,1.0341824051253756,0.6510413132942829,42.69684037812948,3.2079828596107762,0.1553742087701016,0.2322332477712605,0.0132305506945636,0.0568616949683617,0.0146182503552213,6.377287495975441,6.7285190682137,0.36637149444714895,1604.0,1528.0,0.00509364232697714,0.0341480231569816,0.00477569952321035,0.0329285449011392,0.00861630097406748,0.00437433892178319,2.1192415542796104,0.776534721166996,0.630996026150494,0.8346010948183,3.5391347698443503,0.883005142631093,0.28535563853215506,0.29791396614708004,0.284835793762059,0.28301274570556395,0.282770310166884,0.28183081022731704,260.988305335954,82.2879147904562,209.72545945733398,0.10415308471482199,0.429495142099206
